"Iy","Iz"
1.1325e-05,-0.0001607
1.1485e-05,-0.0001647
1.1645e-05,-0.0001685
1.1805e-05,-0.0001723
1.197e-05,-0.0001763
1.2135e-05,-0.0001803
1.2305e-05,-0.0001846
1.2475e-05,-0.0001889
1.265e-05,-0.0001933
1.2825e-05,-0.0001979
1.3005e-05,-0.000205
1.3185e-05,-0.000209
1.337e-05,-0.000214
1.3555e-05,-0.000219
1.3745e-05,-0.000224
1.3935e-05,-0.000229
1.413e-05,-0.000235
1.4325e-05,-0.00024
1.4525e-05,-0.000245
1.473e-05,-0.000251
1.4935e-05,-0.000257
1.514e-05,-0.000263
1.5355e-05,-0.000269
1.5565e-05,-0.000275
1.5785e-05,-0.000282
1.6005e-05,-0.000288
1.6225e-05,-0.000294
1.645e-05,-0.000301
1.668e-05,-0.000308
1.6915e-05,-0.000315
1.715e-05,-0.000322
1.739e-05,-0.000329
1.763e-05,-0.000336
1.7875e-05,-0.000344
1.8125e-05,-0.000351
1.8375e-05,-0.000359
1.863e-05,-0.000366
1.889e-05,-0.000374
1.9155e-05,-0.000383
1.942e-05,-0.000391
1.969e-05,-0.000399
1.9965e-05,-0.000407
2.025e-05,-0.000416
2.055e-05,-0.000425
2.08e-05,-0.000433
2.11e-05,-0.000443
2.14e-05,-0.000452
2.17e-05,-0.000462
2.2e-05,-0.000472
2.23e-05,-0.000481
2.26e-05,-0.000491
2.295e-05,-0.000503
2.325e-05,-0.000512
2.355e-05,-0.000522
2.39e-05,-0.000533
2.425e-05,-0.000545
2.455e-05,-0.000555
2.49e-05,-0.000567
2.525e-05,-0.000578
2.56e-05,-0.00059
2.595e-05,-0.000601
2.635e-05,-0.000615
2.67e-05,-0.000626
2.705e-05,-0.000637
2.745e-05,-0.000651
2.785e-05,-0.000664
2.82e-05,-0.000675
2.86e-05,-0.000688
2.9e-05,-0.000701
2.94e-05,-0.000715
2.98e-05,-0.000728
3.025e-05,-0.000743
3.065e-05,-0.000756
3.11e-05,-0.000771
3.15e-05,-0.000785
3.195e-05,-0.0008
3.24e-05,-0.000815
3.285e-05,-0.000831
3.33e-05,-0.000846
3.375e-05,-0.000862
3.425e-05,-0.000879
3.47e-05,-0.000894
3.52e-05,-0.000912
3.57e-05,-0.000929
3.62e-05,-0.000946
3.67e-05,-0.000963
3.72e-05,-0.000981
3.77e-05,-0.000998
3.825e-05,-0.001017
3.88e-05,-0.001036
3.93e-05,-0.001053
3.985e-05,-0.001072
4.04e-05,-0.001091
4.1e-05,-0.001112
4.155e-05,-0.00113
4.215e-05,-0.001151
4.27e-05,-0.00117
4.33e-05,-0.00119
4.39e-05,-0.001211
4.455e-05,-0.001233
4.515e-05,-0.001254
4.58e-05,-0.001278
4.64e-05,-0.001299
4.705e-05,-0.001322
4.77e-05,-0.001345
4.84e-05,-0.00137
4.905e-05,-0.001393
4.975e-05,-0.001417
5.045e-05,-0.001442
5.115e-05,-0.001467
5.185e-05,-0.001491
5.255e-05,-0.001516
5.33e-05,-0.001542
5.405e-05,-0.001568
5.48e-05,-0.001594
5.555e-05,-0.001621
5.635e-05,-0.001648
5.71e-05,-0.001674
5.79e-05,-0.001702
5.87e-05,-0.00173
5.955e-05,-0.00176
6.035e-05,-0.001788
6.12e-05,-0.001818
6.205e-05,-0.001847
6.29e-05,-0.001877
6.38e-05,-0.001908
6.47e-05,-0.001939
6.56e-05,-0.00197
6.65e-05,-0.00202
6.745e-05,-0.00205
6.835e-05,-0.00208
6.93e-05,-0.00212
7.03e-05,-0.00215
7.125e-05,-0.00218
7.225e-05,-0.00222
7.325e-05,-0.00226
7.43e-05,-0.00229
7.53e-05,-0.00233
7.635e-05,-0.00237
7.745e-05,-0.00241
7.85e-05,-0.00244
7.96e-05,-0.00248
8.07e-05,-0.00252
8.185e-05,-0.00256
8.295e-05,-0.0026
8.41e-05,-0.00264
8.53e-05,-0.00268
8.65e-05,-0.00273
8.77e-05,-0.00277
8.89e-05,-0.00281
9.015e-05,-0.00286
9.14e-05,-0.0029
9.27e-05,-0.00294
9.395e-05,-0.00299
9.53e-05,-0.00303
9.66e-05,-0.00308
9.795e-05,-0.00313
9.93e-05,-0.00318
0.0001007,-0.00323
0.0001021,-0.00328
0.0001035,-0.00333
0.00010495,-0.00338
0.0001064,-0.00343
0.0001079,-0.00348
0.0001094,-0.00353
0.00011095,-0.00359
0.00011245,-0.00364
0.00011405,-0.0037
0.00011565,-0.00375
0.00011725,-0.00381
0.00011885,-0.00386
0.00012055,-0.00392
0.0001222,-0.00398
0.0001239,-0.00404
0.00012565,-0.0041
0.0001274,-0.00416
0.00012915,-0.00422
0.00013095,-0.00428
0.0001328,-0.00435
0.00013465,-0.00441
0.0001365,-0.00447
0.0001384,-0.00454
0.00014035,-0.00461
0.0001423,-0.00467
0.00014425,-0.00474
0.00014625,-0.00481
0.0001483,-0.00488
0.0001504,-0.00495
0.00015245,-0.00502
0.0001546,-0.0051
0.00015675,-0.00517
0.00015895,-0.00525
0.00016115,-0.00532
0.0001634,-0.0054
0.00016565,-0.00548
0.00016795,-0.00555
0.0001703,-0.00563
0.0001727,-0.00571
0.0001751,-0.00579
0.0001775,-0.00588
0.00018,-0.00596
0.0001825,-0.00604
0.00018505,-0.00613
0.0001876,-0.00622
0.00019025,-0.0063
0.0001929,-0.00639
0.00019555,-0.00648
0.0001983,-0.00657
0.000201,-0.0067
0.000204,-0.0068
0.0002065,-0.00689
0.0002095,-0.00699
0.0002125,-0.00709
0.0002155,-0.00719
0.0002185,-0.00729
0.0002215,-0.00739
0.0002245,-0.00749
0.0002275,-0.00759
0.000231,-0.00771
0.000234,-0.00781
0.0002375,-0.00792
0.0002405,-0.00802
0.000244,-0.00814
0.0002475,-0.00826
0.000251,-0.00837
0.0002545,-0.00849
0.000258,-0.0086
0.0002615,-0.00871
0.000265,-0.00883
0.000269,-0.00895
0.0002725,-0.00907
0.0002765,-0.00919
0.00028,-0.0093
0.000284,-0.00943
0.000288,-0.00955
0.000292,-0.00968
0.000296,-0.00981
0.0003,-0.00993
0.0003045,-0.01007
0.0003085,-0.01019
0.000313,-0.01034
0.0003175,-0.01047
0.0003215,-0.0106
0.000326,-0.01074
0.000331,-0.0109
0.0003355,-0.01104
0.00034,-0.01118
0.000345,-0.01134
0.0003495,-0.01148
0.0003545,-0.01164
0.0003595,-0.01179
0.0003645,-0.01195
0.0003695,-0.0121
0.0003745,-0.01226
0.00038,-0.01242
0.000385,-0.01258
0.0003905,-0.01274
0.000396,-0.01291
0.0004015,-0.01308
0.000407,-0.01324
0.0004125,-0.0134
